date,sector,energy_type,value_trillion_btu
2000-12-01 0:00,commercial,biomass,8.036
2002-09-01 0:00,commercial,biomass,8.037
1990-03-01 0:00,commercial,biomass,8.069
1990-10-01 0:00,commercial,biomass,8.09
1991-03-01 0:00,commercial,biomass,8.093
1991-01-01 0:00,commercial,biomass,8.116
2002-05-01 0:00,commercial,biomass,8.132
2005-02-01 0:00,commercial,biomass,8.145
2002-10-01 0:00,commercial,biomass,8.168
1989-06-01 0:00,commercial,biomass,8.18
1991-08-01 0:00,commercial,biomass,8.19
2003-11-01 0:00,commercial,biomass,8.219
1991-05-01 0:00,commercial,biomass,8.233
2003-09-01 0:00,commercial,biomass,8.239
1992-04-01 0:00,commercial,biomass,8.268
2004-02-01 0:00,commercial,biomass,8.295
2006-03-01 0:00,commercial,biomass,8.298
2010-02-01 0:00,commercial,biomass,8.3
1995-02-01 0:00,commercial,biomass,8.329
1989-05-01 0:00,commercial,biomass,8.33
2003-04-01 0:00,commercial,biomass,8.33
2009-02-01 0:00,commercial,biomass,8.343
2006-09-01 0:00,commercial,biomass,8.354
2007-09-01 0:00,commercial,biomass,8.358
2006-04-01 0:00,commercial,biomass,8.37
2003-06-01 0:00,commercial,biomass,8.391
2002-07-01 0:00,commercial,biomass,8.395
2007-04-01 0:00,commercial,biomass,8.416
2002-08-01 0:00,commercial,biomass,8.443
2005-04-01 0:00,commercial,biomass,8.45
1994-01-01 0:00,commercial,biomass,8.451
1994-04-01 0:00,commercial,biomass,8.469
2007-06-01 0:00,commercial,biomass,8.471
1993-02-01 0:00,commercial,biomass,8.479
2006-11-01 0:00,commercial,biomass,8.508
2003-10-01 0:00,commercial,biomass,8.512
2006-06-01 0:00,commercial,biomass,8.512
2008-02-01 0:00,commercial,biomass,8.519
1995-05-01 0:00,commercial,biomass,8.521
2003-03-01 0:00,commercial,biomass,8.524
1994-09-01 0:00,commercial,biomass,8.534
1992-02-01 0:00,commercial,biomass,8.541
2003-01-01 0:00,commercial,biomass,8.594
2007-11-01 0:00,commercial,biomass,8.596
2004-09-01 0:00,commercial,biomass,8.614
2005-10-01 0:00,commercial,biomass,8.631
