date,sector,energy_type,value_trillion_btu
1997-11-01 0:00,transportation,biomass,8.618
1999-02-01 0:00,transportation,biomass,8.645
2000-06-01 0:00,transportation,biomass,8.683
1997-03-01 0:00,transportation,biomass,8.69
1994-08-01 0:00,transportation,biomass,8.691
1996-02-01 0:00,transportation,biomass,8.762
2009-09-01 0:00,transportation,biomass,80.144
2010-01-01 0:00,transportation,biomass,80.851
2020-04-01 0:00,transportation,biomass,81.2
2009-07-01 0:00,transportation,biomass,83.258
2011-02-01 0:00,transportation,biomass,84.451
2009-08-01 0:00,transportation,biomass,84.802
2009-11-01 0:00,transportation,biomass,85.131
2010-03-01 0:00,transportation,biomass,85.353
2011-01-01 0:00,transportation,biomass,86.375
2010-04-01 0:00,transportation,biomass,87.411
2009-12-01 0:00,transportation,biomass,87.423
2009-10-01 0:00,transportation,biomass,87.65
2013-02-01 0:00,transportation,biomass,87.658
2012-01-01 0:00,transportation,biomass,87.954
2012-02-01 0:00,transportation,biomass,89.758
2010-09-01 0:00,transportation,biomass,89.877
1994-03-01 0:00,transportation,biomass,9.073
1998-08-01 0:00,transportation,biomass,9.133
1999-03-01 0:00,transportation,biomass,9.221
1999-08-01 0:00,transportation,biomass,9.228
1995-01-01 0:00,transportation,biomass,9.237
1999-09-01 0:00,transportation,biomass,9.249
1997-07-01 0:00,transportation,biomass,9.276
1998-09-01 0:00,transportation,biomass,9.393
2000-02-01 0:00,transportation,biomass,9.412
1999-06-01 0:00,transportation,biomass,9.42
1994-11-01 0:00,transportation,biomass,9.538
1995-04-01 0:00,transportation,biomass,9.554
1998-11-01 0:00,transportation,biomass,9.605
1993-12-01 0:00,transportation,biomass,9.655
2001-08-01 0:00,transportation,biomass,9.74
1998-03-01 0:00,transportation,biomass,9.772
